date,등락 분류,종가     ,대비    ,등락률    ,시가     ,고가     ,저가     ,거래량        ,거래대금        ,시가총액     ,상장주식수      ,환율     ,유가종가        ,유가오픈        ,유가고가        ,유가저가        ,유가변동률        ,한국은행기준금리 ,연준기준금리 ,한미기준금리차이
2019-03-12,1,67700,1100,1.65,67700,68600,67500,2753535,1.87E+11,4.93E+13,728002365,1134.5,56.87,56.76,57.55,56.74,0.14,1.75,2.5,0.75
2019-03-13,-1,66800,-900,-1.33,67700,67800,65900,2851596,1.90E+11,4.86E+13,728002365,1128.7,58.26,57.09,58.48,57.01,2.44,1.75,2.5,0.75
2019-03-14,1,67300,500,0.75,67400,67400,66400,3107100,2.08E+11,4.90E+13,728002365,1131.5,58.61,58.35,58.74,58,0.6,1.75,2.5,0.75
2019-03-15,1,68100,800,1.19,67400,68700,66700,3645592,2.48E+11,4.96E+13,728002365,1132.7,58.52,58.51,58.95,57.74,-0.15,1.75,2.5,0.75
2019-03-18,-1,67800,-300,-0.44,69200,69300,67300,2158588,1.47E+11,4.94E+13,728002365,1136.1,59.09,58.45,59.23,58.05,0.97,1.75,2.5,0.75
2019-03-19,1,68000,200,0.29,67300,68000,66600,2285169,1.54E+11,4.95E+13,728002365,1133.7,59.03,59.01,59.57,58.62,-0.1,1.75,2.5,0.75
2019-03-20,1,70500,2500,3.68,68400,70600,67600,3642962,2.51E+11,5.13E+13,728002365,1130.9,59.83,59.02,60.12,58.39,1.36,1.75,2.5,0.75
2019-03-21,2,75900,5400,7.66,73500,76000,72600,10030131,7.47E+11,5.53E+13,728002365,1130.4,59.98,59.99,60.39,59.66,0.25,1.75,2.5,0.75
2019-03-22,1,76100,200,0.26,78900,78900,75900,5286455,4.08E+11,5.54E+13,728002365,1125.8,59.04,59.87,60.07,58.28,-1.57,1.75,2.5,0.75
2019-03-25,-1,72900,-3200,-4.2,73700,74200,72600,3752230,2.75E+11,5.31E+13,728002365,1129.8,58.82,58.98,59.35,58.17,-0.37,1.75,2.5,0.75
2019-03-26,-1,72700,-200,-0.27,72900,73300,71500,2987678,2.16E+11,5.29E+13,728002365,1134.9,59.94,59.12,60.38,59.04,1.9,1.75,2.5,0.75
2019-03-27,1,73400,700,0.96,71800,74100,71200,2744175,2.00E+11,5.34E+13,728002365,1132.1,59.41,60.03,60.22,58.81,-0.88,1.75,2.5,0.75
2019-03-28,-1,72300,-1100,-1.5,72300,73600,71700,2774932,2.01E+11,5.26E+13,728002365,1134.7,59.3,59.4,59.56,58.2,-0.19,1.75,2.5,0.75
2019-03-29,1,74200,1900,2.63,72900,74900,72700,3214170,2.38E+11,5.40E+13,728002365,1137.8,60.14,59.53,60.73,59.41,1.42,1.75,2.5,0.75
2019-04-01,1,76600,2400,3.23,75600,77100,75500,3579070,2.74E+11,5.58E+13,728002365,1136.1,61.59,60.24,61.8,60.13,2.41,1.75,2.5,0.75
2019-04-02,-1,76400,-200,-0.26,77900,78000,76100,2719440,2.09E+11,5.56E+13,728002365,1132.7,62.58,61.81,62.75,61.6,1.61,1.75,2.5,0.75
2019-04-03,1,79900,3500,4.58,76800,79900,76500,4674142,3.66E+11,5.82E+13,728002365,1135.8,62.46,62.64,62.99,62.05,-0.19,1.75,2.5,0.75
2019-04-04,-1,78400,-1500,-1.88,80400,81400,77800,5436236,4.33E+11,5.71E+13,728002365,1134.9,62.1,62.5,62.77,61.89,-0.58,1.75,2.5,0.75
2019-04-05,1,79000,600,0.77,78200,79300,77900,2191720,1.73E+11,5.75E+13,728002365,1135.5,63.08,62.18,63.34,61.82,1.58,1.75,2.5,0.75
2019-04-08,-1,77900,-1100,-1.39,78900,79200,77600,2663493,2.08E+11,5.67E+13,728002365,1136.4,64.4,63.33,64.48,63.13,2.09,1.75,2.5,0.75
2019-04-09,-1,77800,-100,-0.13,77700,78700,77400,2322860,1.81E+11,5.66E+13,728002365,1141.4,63.98,64.4,64.79,63.68,-0.65,1.75,2.5,0.75
2019-04-10,1,78600,800,1.03,76700,78800,76200,2689591,2.09E+11,5.72E+13,728002365,1142.8,64.61,64.22,64.7,64.05,0.98,1.75,2.5,0.75
2019-04-11,-1,78400,-200,-0.25,79200,79500,78000,2614388,2.06E+11,5.71E+13,728002365,1141.2,63.58,64.48,64.49,63.31,-1.59,1.75,2.5,0.75
2019-04-12,-1,78100,-300,-0.38,77400,78800,77400,2317264,1.81E+11,5.69E+13,728002365,1139.2,63.89,63.71,64.65,63.66,0.49,1.75,2.5,0.75
2019-04-15,1,79700,1600,2.05,79000,79900,78600,2019931,1.61E+11,5.80E+13,728002365,1140.5,63.4,63.76,63.84,63.03,-0.77,1.75,2.5,0.75
2019-04-16,1,80400,700,0.88,79900,80800,79100,2206997,1.77E+11,5.85E+13,728002365,1133.9,64.05,63.57,64.37,62.99,1.03,1.75,2.5,0.75
2019-04-17,-1,80200,-200,-0.25,81000,82300,80000,2886956,2.34E+11,5.84E+13,728002365,1135.7,63.76,64.32,64.61,63.66,-0.45,1.75,2.5,0.75
2019-04-18,-1,79200,-1000,-1.25,80800,81200,78500,3295697,2.62E+11,5.77E+13,728002365,1136.1,64,63.75,64.16,63.46,0.38,1.75,2.5,0.75
2019-04-19,1,81800,2600,3.28,80500,82400,80100,3040186,2.48E+11,5.96E+13,728002365,1136.2,64.85,63.875,65.04,63.73,1.52,1.75,2.5,0.75
2019-04-22,-1,80500,-1300,-1.59,81500,81800,79900,1887109,1.52E+11,5.86E+13,728002365,1137.1,65.7,64,65.92,64,2.66,1.75,2.5,0.75
2019-04-23,1,81000,500,0.62,81000,81800,80400,1779318,1.44E+11,5.90E+13,728002365,1140.8,66.3,65.75,66.6,65.58,0.91,1.75,2.5,0.75
2019-04-24,-1,78500,-2500,-3.09,81500,81500,77500,5318487,4.20E+11,5.71E+13,728002365,1141.1,65.89,66.17,66.43,65.66,-0.62,1.75,2.5,0.75
2019-04-25,1,80200,1700,2.17,78400,81500,78100,5586360,4.48E+11,5.84E+13,728002365,1146.9,65.21,65.81,66.28,64.9,-1.03,1.75,2.5,0.75
2019-04-26,-1,78600,-1600,-2,78500,79900,77600,5183181,4.07E+11,5.72E+13,728002365,1158.7,63.3,65.13,65.18,62.28,-2.93,1.75,2.5,0.75
2019-04-29,1,80000,1400,1.78,78700,80100,78200,2987384,2.37E+11,5.82E+13,728002365,1159.7,63.5,62.95,63.69,62.46,0.32,1.75,2.5,0.75
2019-04-30,-1,79000,-1000,-1.25,79400,80700,78100,2960242,2.34E+11,5.75E+13,728002365,1158.2,63.91,63.58,64.75,63.3,0.65,1.75,2.5,0.75
2019-05-02,1,80700,1700,2.15,79700,81200,79100,3092434,2.49E+11,5.87E+13,728002365,1163.8,61.81,63.61,63.68,60.95,-2.81,1.75,2.5,0.75
2019-05-03,-1,80400,-300,-0.37,81100,81300,80300,2481811,2.00E+11,5.85E+13,728002365,1163.9,61.94,61.55,62.52,61.3,0.21,1.75,2.5,0.75
2019-05-07,-1,79900,-500,-0.62,79200,80400,78700,2700371,2.15E+11,5.82E+13,728002365,1169.4,61.4,62.17,62.49,60.66,-1.37,1.75,2.5,0.75
2019-05-08,1,80300,400,0.5,78700,80500,78000,2731620,2.17E+11,5.85E+13,728002365,1169.8,62.12,61.44,62.37,61.07,1.17,1.75,2.5,0.75
2019-05-09,-2,76000,-4300,-5.35,79600,79700,75200,5939278,4.56E+11,5.53E+13,728002365,1169.9,61.7,62.02,62.21,60.92,-0.68,1.75,2.5,0.75
2019-05-10,-1,74400,-1600,-2.11,76100,76700,73400,5702537,4.27E+11,5.42E+13,728002365,1175.8,61.66,61.64,62.49,61.42,-0.06,1.75,2.5,0.75
2019-05-13,-1,73500,-900,-1.21,73900,75000,72800,3062929,2.26E+11,5.35E+13,728002365,1178.1,61.04,61.65,63.33,60.64,-1.01,1.75,2.5,0.75
2019-05-14,1,74600,1100,1.5,72200,75100,71600,3712697,2.74E+11,5.43E+13,728002365,1183.1,61.78,60.86,62.11,60.69,1.21,1.75,2.5,0.75
2019-05-15,-1,74500,-100,-0.13,74800,75100,73900,2056131,1.53E+11,5.42E+13,728002365,1187,62.02,61.37,62.34,60.85,0.39,1.75,2.5,0.75
2019-05-16,-1,71900,-2600,-3.49,74400,75100,71600,3467027,2.53E+11,5.23E+13,728002365,1189.4,62.87,62.12,63.48,62.08,1.37,1.75,2.5,0.75
2019-05-17,-1,71600,-300,-0.42,72500,73300,71400,2412668,1.74E+11,5.21E+13,728002365,1189.8,62.76,63.12,63.64,62.52,-0.17,1.75,2.5,0.75
2019-05-20,-1,70900,-700,-0.98,71800,72800,70700,1970694,1.41E+11,5.16E+13,728002365,1192.7,63.1,62.93,63.81,62.45,0.54,1.75,2.5,0.75
2019-05-21,-1,70300,-600,-0.85,70500,72200,69700,3893536,2.76E+11,5.12E+13,728002365,1192.9,62.99,63.22,63.6,62.75,-0.17,1.75,2.5,0.75
2019-05-22,-1,68900,-1400,-1.99,71300,71300,68500,3128787,2.17E+11,5.02E+13,728002365,1193.3,61.42,62.95,63,61.03,-2.49,1.75,2.5,0.75
2019-05-23,-1,68000,-900,-1.31,68400,69100,67300,3108370,2.11E+11,4.95E+13,728002365,1194.6,57.91,61.31,61.41,57.33,-5.71,1.75,2.5,0.75
2019-05-24,-1,67600,-400,-0.59,67300,68600,67000,3339145,2.26E+11,4.92E+13,728002365,1191.2,58.63,58.21,59.1,57.5,1.24,1.75,2.5,0.75
2019-05-27,-1,66900,-700,-1.04,67900,68200,66400,2214176,1.48E+11,4.87E+13,728002365,1189.6,59.16,58.77,59.26,58.14,0.66,1.75,2.5,0.75
2019-05-28,-1,65900,-1000,-1.49,67200,68300,65900,12052399,7.98E+11,4.80E+13,728002365,1184.1,59.14,58.94,59.57,58.13,-0.03,1.75,2.5,0.75
2019-05-29,1,66100,200,0.3,65600,66700,64900,6056903,3.98E+11,4.81E+13,728002365,1187.6,58.81,59.07,59.14,56.88,-0.56,1.75,2.5,0.75
2019-05-30,-1,65900,-200,-0.3,66300,66900,65800,3023108,2.00E+11,4.80E+13,728002365,1193.1,56.59,59.12,59.7,56.33,-3.77,1.75,2.5,0.75
2019-05-31,-1,65300,-600,-0.91,65900,66900,64700,3191350,2.10E+11,4.75E+13,728002365,1190,53.5,56.46,56.61,53.05,-5.46,1.75,2.5,0.75
2019-06-03,1,66600,1300,1.99,65200,67200,64200,4020572,2.66E+11,4.85E+13,728002365,1191.2,53.25,53.42,54.63,52.11,-0.47,1.75,2.5,0.75
2019-06-04,-1,65100,-1500,-2.25,66500,66700,65100,2892681,1.90E+11,4.74E+13,728002365,1183,53.48,52.89,53.78,52.43,0.43,1.75,2.5,0.75
2019-06-05,0,65100,0,0,66900,67600,64900,4832796,3.20E+11,4.74E+13,728002365,1181.5,51.68,52.86,53.41,50.6,-3.37,1.75,2.5,0.75
2019-06-07,1,65400,300,0.46,65200,66000,64600,2355869,1.54E+11,4.76E+13,728002365,1179.8,53.99,53.1,54.32,52.62,2.66,1.75,2.5,0.75
2019-06-10,1,66800,1400,2.14,66100,67000,65800,3091757,2.06E+11,4.86E+13,728002365,1179.5,53.26,54.24,54.84,53.05,-1.35,1.75,2.5,0.75
2019-06-11,1,67200,400,0.6,66900,67800,66700,2429182,1.63E+11,4.89E+13,728002365,1184,53.27,53.43,54.04,52.91,0.02,1.75,2.5,0.75
2019-06-12,-1,65700,-1500,-2.23,66800,67100,65700,2437640,1.61E+11,4.78E+13,728002365,1181.7,51.14,53.04,53.05,50.72,-4,1.75,2.5,0.75
2019-06-13,-1,63500,-2200,-3.35,64900,65100,63300,5947811,3.79E+11,4.62E+13,728002365,1181.7,52.28,51.07,53.45,50.92,2.23,1.75,2.5,0.75
2019-06-14,-1,63100,-400,-0.63,63200,64000,62600,3686472,2.33E+11,4.59E+13,728002365,1184.7,52.51,52.18,52.98,51.7,0.44,1.75,2.5,0.75
2019-06-17,1,63700,600,0.95,62800,63800,62400,2435039,1.54E+11,4.64E+13,728002365,1184,51.93,52.5,52.74,51.58,-1.1,1.75,2.5,0.75
2019-06-18,-1,63400,-300,-0.47,63800,64200,63300,1549497,98635878200,4.62E+13,728002365,1186.3,53.9,51.95,54.31,51.5,3.79,1.75,2.5,0.75
2019-06-19,2,67200,3800,5.99,65800,67300,65200,6230370,4.13E+11,4.89E+13,728002365,1185,53.76,54.09,54.42,53.28,-0.26,1.75,2.5,0.75
2019-06-20,1,67300,100,0.15,67200,67400,66200,2773637,1.86E+11,4.90E+13,728002365,1177,56.65,54.12,57.02,54.11,5.38,1.75,2.5,0.75
2019-06-21,-1,65900,-1400,-2.08,67100,67300,65900,2403002,1.59E+11,4.80E+13,728002365,1167.7,57.43,57.26,57.98,56.66,1.38,1.75,2.5,0.75
2019-06-24,1,66900,1000,1.52,65900,67400,65600,2164462,1.45E+11,4.87E+13,728002365,1162,57.9,57.72,58.22,56.75,0.82,1.75,2.5,0.75
2019-06-25,-1,66700,-200,-0.3,66700,67400,66300,1873766,1.25E+11,4.86E+13,728002365,1157.9,57.83,57.74,58.84,57.2,-0.12,1.75,2.5,0.75
2019-06-26,1,68900,2200,3.3,68300,69600,67900,5024201,3.46E+11,5.02E+13,728002365,1154.7,59.38,58.84,59.93,58.65,2.68,1.75,2.5,0.75
2019-06-27,1,70200,1300,1.89,70100,71600,69700,5361201,3.79E+11,5.11E+13,728002365,1158.2,59.43,59.27,59.73,58.61,0.08,1.75,2.5,0.75
2019-06-28,-1,69500,-700,-1,70900,70900,68400,3117569,2.16E+11,5.06E+13,728002365,1156.8,58.47,59.22,59.8,57.75,-1.62,1.75,2.5,0.75
2019-07-01,1,70000,500,0.72,71000,71000,69700,3538183,2.49E+11,5.10E+13,728002365,1156.4,59.09,59.27,60.28,58.34,1.06,1.75,2.5,0.75
2019-07-02,1,71400,1400,2,69700,71700,69100,2495399,1.77E+11,5.20E+13,728002365,1155.4,56.25,59.14,59.43,56.09,-4.81,1.75,2.5,0.75
2019-07-03,-1,69100,-2300,-3.22,71100,71700,69000,2790684,1.95E+11,5.03E+13,728002365,1164.8,57.34,56.49,57.48,56.04,1.94,1.75,2.5,0.75
2019-07-04,1,70200,1100,1.59,69600,70700,69300,1503707,1.05E+11,5.11E+13,728002365,1170.4,56.8,57.41,57.57,56.48,-0.94,1.75,2.5,0.75
2019-07-05,-1,68400,-1800,-2.56,70300,71000,68400,2043271,1.42E+11,4.98E+13,728002365,1169.2,57.51,57.38,57.82,56.29,1.25,1.75,2.5,0.75
2019-07-08,-1,67400,-1000,-1.46,66400,68000,66200,2202260,1.48E+11,4.91E+13,728002365,1170.4,57.66,57.77,58.46,57.3,0.26,1.75,2.5,0.75
2019-07-09,1,69800,2400,3.56,68400,70500,67900,2912514,2.02E+11,5.08E+13,728002365,1178.5,57.83,57.56,59.1,57.29,0.29,1.75,2.5,0.75
2019-07-10,1,72900,3100,4.44,71500,73400,71000,4346179,3.15E+11,5.31E+13,728002365,1179.9,60.43,58.4,60.53,58.35,4.5,1.75,2.5,0.75
2019-07-11,1,75500,2600,3.57,74000,75500,74000,5111929,3.83E+11,5.50E+13,728002365,1181.4,60.2,60.44,60.94,60.14,-0.38,1.75,2.5,0.75
2019-07-12,-1,74700,-800,-1.06,75600,75800,74400,2638271,1.98E+11,5.44E+13,728002365,1173.8,60.21,60.46,60.74,59.93,0.02,1.75,2.5,0.75
2019-07-15,1,76200,1500,2.01,74500,76500,74400,2122090,1.60E+11,5.55E+13,728002365,1177.3,59.58,60.25,60.92,59.2,-1.05,1.75,2.5,0.75
2019-07-16,-1,76100,-100,-0.13,74800,76500,74800,2450278,1.86E+11,5.54E+13,728002365,1179.2,57.62,59.26,60.06,57.07,-3.29,1.75,2.5,0.75
2019-07-17,-1,74600,-1500,-1.97,74600,75200,74000,2805672,2.10E+11,5.43E+13,728002365,1178.5,56.78,57.52,58.36,56.21,-1.46,1.75,2.5,0.75
2019-07-18,1,74700,100,0.13,74300,75200,73900,1902110,1.42E+11,5.44E+13,728002365,1180.4,55.3,56.6,57.32,54.72,-2.61,1.75,2.5,0.75
2019-07-19,1,76800,2100,2.81,75900,77000,75600,2635348,2.01E+11,5.59E+13,728002365,1179.5,55.63,55.72,56.36,54.99,0.6,1.75,2.5,0.75
2019-07-22,1,78400,1600,2.08,77800,79200,77000,3213786,2.52E+11,5.71E+13,728002365,1173.4,56.22,56.22,56.84,55.72,1.06,1.75,2.5,0.75
2019-07-23,1,78800,400,0.51,79700,80700,78200,4814941,3.84E+11,5.74E+13,728002365,1177.6,56.77,56.17,57.47,55.74,0.98,1.75,2.5,0.75
2019-07-24,-1,77600,-1200,-1.52,78800,80200,77100,3562342,2.80E+11,5.65E+13,728002365,1178.4,55.88,57.23,57.64,55.33,-1.57,1.75,2.5,0.75
2019-07-25,1,79200,1600,2.06,79700,80400,77700,3963383,3.14E+11,5.77E+13,728002365,1178.2,56.02,55.9,56.99,55.81,0.25,1.75,2.5,0.75
2019-07-26,1,79800,600,0.76,78100,80300,78000,3095260,2.46E+11,5.81E+13,728002365,1179.8,56.2,55.93,56.57,55.68,0.32,1.75,2.5,0.75
2019-07-29,-1,77000,-2800,-3.51,79000,79400,76500,2616782,2.03E+11,5.61E+13,728002365,1184.2,56.87,56.2,57.1,55.81,1.19,1.75,2.5,0.75
2019-07-30,1,78900,1900,2.47,78200,80000,77700,2371300,1.87E+11,5.74E+13,728002365,1183.4,58.05,57.07,58.47,56.96,2.07,1.75,2.5,0.75
2019-07-31,-1,76900,-2000,-2.53,78000,79100,75300,3712241,2.86E+11,5.60E+13,728002365,1182,58.58,58.34,58.82,57.81,0.91,1.5,2.5,1
2019-08-01,1,77700,800,1.04,75300,78700,75300,3397831,2.63E+11,5.66E+13,728002365,1181.9,53.95,57.85,57.99,53.59,-7.9,1.5,2.25,0.75
2019-08-02,-1,76100,-1600,-2.06,75400,76800,74900,4845952,3.67E+11,5.54E+13,728002365,1188.5,55.66,54.54,56.05,54.15,3.17,1.5,2.25,0.75
2019-08-05,-1,75400,-700,-0.92,75500,76000,74900,2889902,2.18E+11,5.49E+13,728002365,1194.8,54.69,55.38,55.61,54.22,-1.74,1.5,2.25,0.75
2019-08-06,-1,72000,-3400,-4.51,73100,73900,71900,5008247,3.65E+11,5.24E+13,728002365,1211.8,53.63,54.95,55.42,53.29,-1.94,1.5,2.25,0.75
2019-08-07,1,73300,1300,1.81,72000,74300,72000,2692841,1.97E+11,5.34E+13,728002365,1214.3,51.09,53.42,53.77,50.52,-4.74,1.5,2.25,0.75
2019-08-08,-1,72300,-1000,-1.36,73600,74500,72000,2943206,2.15E+11,5.26E+13,728002365,1214.5,52.54,52.33,53.06,51.94,2.84,1.5,2.25,0.75
2019-08-09,1,73300,1000,1.38,73200,74100,72300,2100380,1.54E+11,5.34E+13,728002365,1211.3,54.5,52.88,54.92,52.37,3.73,1.5,2.25,0.75
2019-08-12,1,74500,1200,1.64,73700,75000,73500,1254926,93432443400,5.42E+13,728002365,1209.7,54.93,54.32,55.18,53.54,0.79,1.5,2.25,0.75
2019-08-13,0,74500,0,0,74000,75100,73700,1304708,96996878400,5.42E+13,728002365,1215.6,57.1,54.73,57.47,54.21,3.95,1.5,2.25,0.75
2019-08-14,1,76900,2400,3.22,77200,77900,76200,2561643,1.97E+11,5.60E+13,728002365,1218.9,55.23,56.74,56.85,53.97,-3.27,1.5,2.25,0.75
2019-08-16,-1,76400,-500,-0.65,75800,76400,75100,2015785,1.53E+11,5.56E+13,728002365,1211.7,54.87,54.74,55.67,54.26,0.73,1.5,2.25,0.75
2019-08-19,-1,75100,-1300,-1.7,77300,77500,74800,1591728,1.20E+11,5.47E+13,728002365,1213.3,56.21,54.96,56.41,54.84,2.44,1.5,2.25,0.75
2019-08-20,1,76400,1300,1.73,75500,76600,75100,1694275,1.29E+11,5.56E+13,728002365,1210.7,56.34,56.1,56.6,55.28,0.23,1.5,2.25,0.75
2019-08-21,-1,75800,-600,-0.79,75900,76900,75500,1898789,1.44E+11,5.52E+13,728002365,1210.2,55.68,56.05,57.13,55.55,-1.17,1.5,2.25,0.75
2019-08-22,-1,73800,-2000,-2.64,75300,76000,73800,2309550,1.72E+11,5.37E+13,728002365,1204,55.35,55.94,56.46,54.85,-0.59,1.5,2.25,0.75
2019-08-23,1,74400,600,0.81,73500,75200,73400,1695532,1.26E+11,5.42E+13,728002365,1205.1,54.17,55.35,55.6,53.24,-2.13,1.5,2.25,0.75
2019-08-26,-1,71800,-2600,-3.49,72600,73000,71500,2645491,1.91E+11,5.23E+13,728002365,1212.2,53.64,53.25,55.26,52.96,-0.98,1.5,2.25,0.75
2019-08-27,1,73000,1200,1.67,72500,73700,72500,2512610,1.84E+11,5.31E+13,728002365,1218.2,54.93,53.76,55.72,53.69,2.4,1.5,2.25,0.75
2019-08-28,1,73300,300,0.41,73500,73700,72500,1380522,1.01E+11,5.34E+13,728002365,1213.1,55.78,55.71,56.75,55.34,1.55,1.5,2.25,0.75
2019-08-29,0,73300,0,0,73500,74100,72000,2050860,1.50E+11,5.34E+13,728002365,1213.5,56.71,55.88,56.89,55.43,1.67,1.5,2.25,0.75
2019-08-30,2,77400,4100,5.59,74600,78000,74600,3839246,2.95E+11,5.63E+13,728002365,1215.2,55.1,56.63,56.72,54.55,-2.84,1.5,2.25,0.75
2019-09-02,1,77600,200,0.26,77000,78200,76500,1431352,1.11E+11,5.65E+13,728002365,1209.6,54.66,54.81,55.22,54.36,-0.26,1.5,2.25,0.75
2019-09-03,-1,77000,-600,-0.77,77200,77600,76300,1611563,1.24E+11,5.61E+13,728002365,1211.9,53.94,55,55.24,52.84,-1.32,1.5,2.25,0.75
2019-09-04,1,80000,3000,3.9,77400,80000,77300,2723541,2.16E+11,5.82E+13,728002365,1215.2,56.26,53.92,56.58,53.84,4.3,1.5,2.25,0.75
2019-09-05,1,83000,3000,3.75,81400,83000,81200,4068631,3.35E+11,6.04E+13,728002365,1209.7,56.3,55.95,57.76,55.75,0.07,1.5,2.25,0.75
2019-09-06,-1,81900,-1100,-1.33,84000,84000,81500,2418057,1.99E+11,5.96E+13,728002365,1199.6,56.52,56.19,56.95,54.83,0.39,1.5,2.25,0.75
2019-09-09,1,84300,2400,2.93,83100,84600,82500,2642174,2.22E+11,6.14E+13,728002365,1196.9,57.85,56.8,58.16,56.58,2.35,1.5,2.25,0.75
2019-09-10,-1,83100,-1200,-1.42,84200,84200,82700,1761883,1.46E+11,6.05E+13,728002365,1192.4,57.4,58.03,58.76,57.2,-0.78,1.5,2.25,0.75
2019-09-11,-1,82600,-500,-0.6,83400,84300,81300,3650902,3.01E+11,6.01E+13,728002365,1191.9,55.75,57.89,58.3,55.61,-2.87,1.5,2.25,0.75
2019-09-16,-1,79500,-3100,-3.75,81000,81000,79000,5174391,4.14E+11,5.79E+13,728002365,1191.4,62.9,61.48,63.38,58.77,14.68,1.5,2.25,0.75
2019-09-17,-1,79400,-100,-0.13,80000,80400,79100,2538780,2.02E+11,5.78E+13,728002365,1184,59.34,61.96,62.59,58.46,-5.66,1.5,2.25,0.75
2019-09-18,1,80200,800,1.01,80100,80600,79500,2706678,2.17E+11,5.84E+13,728002365,1188.3,58.11,58.81,59.43,57.67,-2.07,1.5,2.25,0.75
2019-09-19,1,82700,2500,3.12,80600,82700,80300,3612220,2.96E+11,6.02E+13,728002365,1190.5,58.13,58.2,59.54,58.01,0.03,1.5,2,0.5
2019-09-20,-1,82200,-500,-0.6,82800,83400,82100,2447172,2.02E+11,5.98E+13,728002365,1195.1,58.09,58.65,59.1,57.79,-0.07,1.5,2,0.5
2019-09-23,1,82800,600,0.73,81900,83300,81900,1413663,1.17E+11,6.03E+13,728002365,1191.1,58.64,59.25,59.39,57.37,0.95,1.5,2,0.5
2019-09-24,1,83400,600,0.72,82500,83500,81400,1662830,1.38E+11,6.07E+13,728002365,1193.1,57.29,58.44,58.49,56.69,-2.3,1.5,2,0.5
2019-09-25,-1,81900,-1500,-1.8,82200,82800,81500,1644881,1.35E+11,5.96E+13,728002365,1194,56.49,56.7,57.02,55.55,-1.4,1.5,2,0.5
2019-09-26,1,83300,1400,1.71,83000,83500,82500,1734941,1.44E+11,6.06E+13,728002365,1198.3,56.41,56.69,56.84,55.41,-0.14,1.5,2,0.5
2019-09-27,-1,81400,-1900,-2.28,80200,81500,80100,2625620,2.12E+11,5.93E+13,728002365,1199.1,55.91,56.51,56.76,54.75,-0.89,1.5,2,0.5
2019-09-30,1,82200,800,0.98,80600,82900,80400,2442478,2.00E+11,5.98E+13,728002365,1201.3,54.07,56.54,56.57,53.98,-3.29,1.5,2,0.5
2019-10-01,-1,82000,-200,-0.24,81800,82500,81700,2370210,1.94E+11,5.97E+13,728002365,1199.2,53.62,54.28,54.84,53.05,-0.83,1.5,2,0.5
2019-10-02,-1,79500,-2500,-3.05,81600,81600,79500,2188097,1.75E+11,5.79E+13,728002365,1198.2,52.64,54,54.42,52.17,-1.83,1.5,2,0.5
2019-10-04,1,80300,800,1.01,78900,81300,78900,2430603,1.96E+11,5.85E+13,728002365,1203.7,52.81,52.29,53.35,52.04,0.69,1.5,2,0.5
2019-10-07,0,80300,0,0,80700,81700,79800,1229105,98747080400,5.85E+13,728002365,1197,52.75,52.69,54.06,52.59,-0.11,1.5,2,0.5
2019-10-08,1,80900,600,0.75,80400,81100,79400,1816880,1.46E+11,5.89E+13,728002365,1196.5,52.63,52.81,53.27,51.81,-0.23,1.5,2,0.5
2019-10-10,-1,79000,-1900,-2.35,78900,79600,78100,4389324,3.46E+11,5.75E+13,728002365,1194.7,53.55,52.69,53.97,51.38,1.83,1.5,2,0.5
2019-10-11,1,80000,1000,1.27,79800,80500,79400,2186536,1.75E+11,5.82E+13,728002365,1196.1,54.7,53.88,54.93,53.64,2.15,1.5,2,0.5
2019-10-14,1,80500,500,0.63,82000,82300,80400,1972409,1.60E+11,5.86E+13,728002365,1189.3,53.59,54.9,54.9,52.77,-2.03,1.5,2,0.5
2019-10-15,1,81200,700,0.87,80700,81700,80500,1518810,1.23E+11,5.91E+13,728002365,1183.7,52.81,53.51,53.79,52.39,-1.46,1.5,2,0.5
2019-10-16,1,82400,1200,1.48,82400,82700,81900,2436269,2.01E+11,6.00E+13,728002365,1184.1,53.36,52.92,53.74,52.51,1.04,1.5,2,0.5
2019-10-17,-1,81000,-1400,-1.7,82000,82200,80600,1713942,1.39E+11,5.90E+13,728002365,1187,53.93,52.99,54.16,52.62,1.07,1.5,2,0.5
2019-10-18,-1,77400,-3600,-4.44,81500,81700,77300,13625664,1.06E+12,5.63E+13,728002365,1186.6,53.78,54.09,54.62,53.35,-0.28,1.5,2,0.5
2019-10-21,1,77500,100,0.13,77800,78400,77100,2096581,1.63E+11,5.64E+13,728002365,1180.5,53.31,53.71,54.03,52.71,-0.87,1.5,2,0.5
2019-10-22,1,79100,1600,2.06,78900,79300,78200,3453958,2.73E+11,5.76E+13,728002365,1175.4,54.16,53.39,54.62,53.1,1.59,1.5,2,0.5
2019-10-23,-1,77700,-1400,-1.77,78500,78600,77700,5373911,4.12E+11,5.66E+13,728002365,1171.4,55.97,54.3,56.07,53.62,3.34,1.5,2,0.5
2019-10-24,1,80000,2300,2.96,79900,80100,78700,3076100,2.45E+11,5.82E+13,728002365,1173.7,56.23,55.9,56.51,55.41,0.46,1.5,2,0.5
2019-10-25,1,82900,2900,3.63,82400,82900,81500,4229200,3.48E+11,6.04E+13,728002365,1171,56.66,56.07,56.74,55.6,0.76,1.5,2,0.5
2019-10-28,0,82900,0,0,83400,84000,82600,1977758,1.65E+11,6.04E+13,728002365,1174.2,55.81,56.65,56.92,55.58,-1.5,1.5,2,0.5
2019-10-29,1,83000,100,0.12,84000,84000,82900,1645070,1.37E+11,6.04E+13,728002365,1169.6,55.54,55.8,55.91,54.61,-0.48,1.5,2,0.5
