date,종가,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,SOX종가,SOX변동률,BTC종가,BTC변동률,등락.분류
2013-10-14,33100,1070.5,102.41,101.37,102.62,101.06,0.38,2.5,0.25,-2.25,101.29,500.98,0.72,151.4,2.6,-1
2015-01-08,49950,1099.7,48.79,48.78,49.65,47.73,0.29,2.0,0.25,-1.75,102.6,684.65,2.91,282.7,-2.97,2
2010-09-13,20500,1166.4,77.19,76.36,78.04,76.36,0.97,2.25,0.25,-2.0,91.77,327.17,3.35,0.1,0.0,-1
2012-07-24,20800,1146.9,88.5,88.05,89.09,87.43,0.41,3.25,0.25,-3.0,74.69,360.23,-0.4,8.6,1.78,1
2014-03-20,36950,1070.7,99.43,100.39,100.82,99.08,-0.94,2.5,0.25,-2.25,99.53,587.63,1.9,566.0,-4.87,-1
2014-03-24,38150,1080.3,99.6,99.49,100.29,99.05,0.14,2.5,0.25,-2.25,99.53,579.85,-0.46,567.6,2.98,-1
2021-05-12,119500,1119.1,66.08,65.46,66.63,64.97,1.23,0.5,0.25,-0.25,,2851.15,-4.2,49384.2,-12.9,-1
2017-02-27,46000,1131.0,54.05,54.02,54.61,53.94,0.11,1.25,0.75,-0.5,123.05,982.4,0.92,1188.8,1.47,-1
2019-07-29,77000,1184.2,56.87,56.2,57.1,55.81,1.19,1.75,2.5,0.75,149.27,1598.02,0.26,9580.9,-1.51,-1
2019-01-23,66800,1130.2,52.62,52.95,53.64,51.86,0.1,1.75,2.5,0.75,145.08,1185.95,-0.62,3561.5,-0.52,1
2018-10-01,73700,1110.2,75.3,73.29,75.77,72.95,2.8,1.5,2.25,0.75,227.06,1370.44,0.27,6608.2,-0.41,1
2016-07-14,33050,1145.7,45.68,45.14,45.8,44.95,2.08,1.25,0.5,-0.75,107.01,724.23,0.74,657.3,-0.59,1
2017-04-07,49800,1131.0,52.24,51.7,52.94,51.49,1.04,1.25,1.0,-0.25,144.04,999.35,0.47,1190.5,0.15,1
2013-02-08,24750,1089.3,95.72,95.92,96.57,95.27,-0.11,2.75,0.25,-2.5,73.77,424.81,1.32,22.7,2.3,-1
2019-05-07,79900,1169.4,61.4,62.17,62.49,60.66,-1.37,1.75,2.5,0.75,148.47,1506.32,-2.42,5849.5,1.82,-1
2014-03-12,37400,1064.8,97.99,99.48,99.6,97.55,-2.04,2.5,0.25,-2.25,99.53,574.92,0.85,619.4,1.76,-1
2020-01-10,98900,1160.0,59.04,59.61,59.78,58.85,-0.87,1.25,1.75,0.5,149.88,1866.35,-0.66,8187.1,4.4,-1
2020-11-10,86500,1115.6,41.36,39.91,41.84,39.41,2.66,0.5,0.25,-0.25,174.85,2422.33,-3.01,15303.6,-0.15,1
2012-08-27,21700,1133.7,95.47,96.67,97.72,94.41,-0.71,3.0,0.25,-2.75,77.17,397.48,-0.37,10.9,3.2,-1
2017-09-27,82400,1136.3,52.14,52.09,52.34,51.63,0.5,1.25,1.25,0.0,182.32,1153.0,2.36,4212.2,8.21,1
2019-08-12,74500,1209.7,54.93,54.32,55.18,53.54,0.79,1.5,2.25,0.75,170.23,1446.98,-1.19,11394.2,-1.07,1
2015-09-01,34400,1183.0,45.41,48.1,48.87,44.15,-7.7,1.5,0.25,-1.25,111.77,590.12,-3.42,227.2,-1.0,-1
2021-04-08,144000,1116.4,59.6,59.52,59.93,58.82,-0.28,0.5,0.25,-0.25,200.03,3301.26,1.07,58077.4,3.8,1
2011-03-02,27550,1128.8,102.23,100.48,102.5,99.21,2.61,2.75,0.25,-2.5,85.64,456.09,1.4,0.9,0.0,-1
2020-03-18,73100,1241.2,20.37,26.94,27.22,20.06,-24.42,1.25,0.25,-1.0,182.42,1286.84,-9.79,5361.4,1.91,-2
2017-07-28,64600,1112.5,49.71,49.17,49.81,48.86,1.37,1.25,1.25,0.0,151.45,1092.99,-0.39,2806.8,4.27,-2
2020-11-17,98100,1108.0,41.43,41.44,41.69,40.57,0.22,0.5,0.25,-0.25,174.85,2548.96,-0.86,17662.3,5.66,1
2018-07-24,83600,1128.5,68.52,67.8,69.05,67.56,0.93,1.5,2.0,0.5,197.78,1346.58,-1.09,8407.0,8.86,1
2017-06-22,65000,1142.2,42.74,42.55,43.32,42.26,0.49,1.25,1.25,0.0,154.33,1084.96,-0.23,2722.8,1.69,1
2020-04-27,82600,1235.8,12.78,16.84,16.98,11.88,-24.56,0.75,0.25,-0.5,173.6,1725.04,1.32,7766.0,1.13,1
2013-01-08,26250,1063.4,93.15,93.32,93.8,92.67,-0.04,2.75,0.25,-2.5,76.2,391.36,-1.12,13.7,1.1,1
2018-02-19,76500,1079.9,62.38,61.71,62.49,61.67,1.07,1.5,1.5,0.0,171.62,1324.29,2.0,11169.4,7.41,-1
2012-05-29,23450,1180.4,90.76,91.0,92.21,90.25,-0.11,3.25,0.25,-3.0,80.23,379.66,2.03,5.2,0.0,2
2013-12-03,34700,1057.7,96.04,93.86,96.96,93.67,2.37,2.5,0.25,-2.25,84.98,511.2,0.35,1154.9,5.32,-1
2012-01-20,26950,1136.4,98.46,100.39,100.74,97.91,-1.92,3.25,0.25,-3.0,72.25,414.34,0.54,6.5,2.04,1
2019-03-06,68100,1125.8,56.22,56.28,56.4,55.42,-0.6,1.75,2.5,0.75,164.28,1333.82,-1.7,3863.0,0.15,-1
2018-10-26,67000,1138.5,67.59,66.95,67.88,66.2,0.39,1.5,2.25,0.75,227.06,1153.0,-1.72,6510.0,0.05,1
2019-07-11,75500,1181.4,60.2,60.44,60.94,60.14,-0.38,1.75,2.5,0.75,149.27,1476.28,0.32,11342.3,-6.34,1
2018-06-25,84800,1108.9,68.08,68.75,69.44,67.78,-0.73,1.5,2.0,0.5,197.78,1328.04,-3.13,6256.6,1.66,-2
2013-05-16,30050,1113.6,95.16,94.34,95.57,93.23,0.91,2.75,0.25,-2.5,93.42,464.28,-0.76,118.2,3.49,1
2012-05-07,27250,1131.5,97.94,98.05,98.24,95.34,-0.56,3.25,0.25,-3.0,80.23,396.92,-0.26,5.1,0.0,-1
2013-03-11,28600,1090.3,92.06,91.83,92.15,90.89,0.12,2.75,0.25,-2.5,81.75,435.85,0.14,48.4,5.22,1
2013-08-02,27450,1121.4,106.94,107.8,108.82,106.45,-0.88,2.5,0.25,-2.25,102.85,483.38,-0.66,104.5,0.48,1
2013-06-10,32650,1111.4,95.77,96.09,96.25,95.19,-0.27,2.5,0.25,-2.25,91.17,473.97,0.53,106.3,5.88,1
2010-10-26,23700,1117.2,82.55,82.47,82.88,81.81,0.04,2.25,0.25,-2.0,80.1,359.36,-0.39,0.2,0.0,-1
2020-03-26,80700,1230.7,22.6,24.25,24.65,22.38,-7.72,1.25,0.25,-1.0,182.42,1572.61,6.79,6725.1,0.69,-1
2018-09-11,76600,1128.1,69.25,67.53,70.01,67.48,2.53,1.5,2.0,0.5,227.06,1361.89,-1.01,6293.9,-0.43,1
2020-12-07,118000,1086.6,45.76,46.15,46.54,45.36,-1.08,0.5,0.25,-0.25,195.37,2806.61,0.49,19170.7,-1.08,1
2012-05-24,22400,1171.7,90.66,90.53,91.52,89.81,0.85,3.25,0.25,-3.0,80.23,367.07,-1.41,5.1,0.0,0
2018-12-06,66000,1113.6,51.49,52.93,53.3,50.08,-2.65,1.75,2.25,0.5,145.08,1202.83,-0.54,3508.6,-6.97,-1
2013-01-14,26950,1056.5,94.14,93.74,94.29,92.95,0.62,2.75,0.25,-2.5,76.2,401.89,-0.24,14.3,1.27,-1
2015-03-31,45550,1105.0,47.6,48.73,48.73,47.28,-2.22,1.75,0.25,-1.5,102.6,695.48,-1.17,244.1,-1.07,1
2014-06-24,50300,1018.4,106.03,106.02,106.46,105.25,-0.13,2.5,0.25,-2.25,97.72,628.5,-0.73,588.8,-0.41,1
2011-03-11,27700,1118.4,101.16,102.64,103.0,99.01,-1.5,2.75,0.25,-2.5,85.64,427.91,0.99,0.9,-5.67,0
2013-02-18,25900,1079.0,96.26,96.655,97.1,95.23,-0.33,2.75,0.25,-2.5,73.77,431.07,0.3,27.0,0.52,1
2010-12-08,23300,1134.2,88.28,88.35,88.99,87.33,-0.46,2.5,0.25,-2.25,79.06,415.43,0.95,0.2,0.0,-1
2021-03-25,133000,1133.5,58.56,60.8,60.86,57.44,-4.28,0.5,0.25,-0.25,195.37,2959.88,0.2,51322.3,-1.92,-1
2011-06-22,26100,1081.7,95.41,93.76,95.7,93.24,2.15,3.0,0.25,-2.75,80.36,396.73,-0.47,17.5,0.0,1
2012-09-05,21200,1131.8,95.36,95.61,96.03,94.26,0.06,3.0,0.25,-2.75,88.11,390.27,-0.65,11.0,5.97,-1
2015-08-18,35050,1182.2,42.62,41.88,42.9,41.43,1.79,1.5,0.25,-1.25,104.28,624.01,-2.08,246.7,-4.05,-1
2011-03-04,29200,1122.6,104.42,101.7,105.17,101.54,2.46,2.75,0.25,-2.5,85.64,459.82,-1.07,0.9,0.0,1
2018-11-01,68300,1139.2,63.69,64.88,65.39,63.11,-2.48,1.5,2.25,0.75,207.66,1258.08,4.64,6400.5,0.54,1
2017-08-10,64400,1134.7,48.59,49.68,50.22,48.35,-1.96,1.25,1.25,0.0,168.2,1060.02,-2.79,3425.7,2.3,1
2015-09-17,36150,1179.4,46.9,47.13,47.71,46.33,-0.53,1.5,0.25,-1.25,111.77,621.05,-0.88,232.7,1.8,1
2016-06-27,32050,1168.5,46.33,47.81,47.96,45.83,-2.75,1.5,0.5,-1.0,100.66,648.32,-4.01,644.7,3.08,1
2018-10-25,64700,1132.2,67.33,66.36,67.65,65.99,0.76,1.5,2.25,0.75,227.06,1173.21,2.34,6507.0,-0.36,-1
2013-05-09,29050,1087.7,96.39,96.6,96.77,95.35,-0.24,2.75,0.25,-2.5,93.42,461.85,0.52,112.8,-0.35,1
2018-02-06,70200,1089.8,63.39,63.43,64.29,63.12,-1.18,1.5,1.5,0.0,171.62,1301.66,3.65,7701.2,10.99,0
2013-04-30,29900,1108.1,93.46,94.42,94.62,92.86,-1.1,2.75,0.25,-2.5,81.75,444.36,0.81,139.2,-3.31,1
2018-01-05,79300,1065.5,61.44,61.9,62.04,61.09,-0.92,1.5,1.5,0.0,185.53,1325.71,0.64,16954.8,11.69,1
2010-10-07,23200,1120.1,81.67,83.27,84.43,81.0,-1.87,2.25,0.25,-2.0,80.1,346.83,0.43,0.1,0.0,-1
2018-12-11,64900,1124.7,51.65,50.89,52.43,50.7,1.27,1.75,2.25,0.5,145.08,1181.48,0.62,3407.7,-1.53,-1
2019-04-04,78400,1134.9,62.1,62.5,62.77,61.89,-0.58,1.75,2.5,0.75,164.28,1465.89,0.12,4902.4,-1.33,-1
2011-02-01,29650,1122.7,90.77,92.2,92.45,90.33,-1.54,2.75,0.25,-2.5,70.04,451.83,2.57,0.7,34.62,0
2012-06-11,23050,1173.0,82.7,85.72,86.64,81.11,-1.66,3.25,0.25,-3.0,74.69,365.69,-1.89,5.6,1.83,2
2017-03-14,50300,1147.7,47.72,48.45,48.79,47.09,-1.4,1.25,0.75,-0.5,143.26,996.33,-0.31,1243.1,0.4,-1
2012-05-04,28150,1130.0,98.49,102.59,102.72,97.51,-3.95,3.25,0.25,-3.0,80.23,397.94,-2.1,5.1,-1.17,1
2014-11-05,47200,1079.9,78.68,77.36,79.35,76.46,1.93,2.0,0.25,-1.75,102.6,649.04,0.94,338.0,3.06,-1
2017-05-10,55600,1132.4,47.33,46.18,47.78,46.01,3.16,1.25,1.0,-0.25,144.04,1038.92,2.11,1752.3,3.23,-1
2011-05-27,31300,1090.5,100.59,100.16,101.24,100.04,0.36,3.0,0.25,-2.75,80.0,433.09,1.13,8.5,-3.41,1
2015-06-16,44200,1116.2,59.97,59.6,60.37,59.42,0.76,1.75,0.25,-1.5,100.95,715.07,0.34,249.8,5.41,-1
2015-11-11,31000,1158.2,42.93,43.63,44.11,42.62,-2.9,1.5,0.25,-1.25,99.06,658.28,0.05,304.7,-9.5,-1
2017-06-08,56700,1122.0,45.64,45.85,46.18,45.2,-0.17,1.25,1.0,-0.25,154.33,1138.25,1.78,2798.8,3.99,1
2019-01-24,70500,1128.2,53.13,52.45,53.47,52.07,0.97,1.75,2.5,0.75,145.08,1253.91,5.73,3574.3,0.36,2
2017-07-11,69000,1149.9,45.04,44.58,45.81,43.83,1.44,1.25,1.25,0.0,151.45,1075.42,0.78,2324.3,-0.84,1
2020-04-23,82600,1235.2,16.5,14.2,18.26,13.35,19.74,0.75,0.25,-0.5,173.6,1664.67,-1.04,7488.5,5.28,-1
2011-11-09,22050,1116.3,95.74,96.81,97.84,94.54,-1.1,3.25,0.25,-3.0,79.13,375.04,-4.62,3.0,-2.96,-1
2014-04-15,37400,1038.9,103.75,103.6,104.05,102.91,-0.29,2.5,0.25,-2.25,91.69,569.0,0.7,526.4,10.04,1
2019-12-23,94600,1162.6,60.52,60.41,60.77,60.1,0.13,1.25,1.75,0.5,149.88,1857.12,0.18,7322.8,-2.31,-1
2017-11-10,82000,1114.3,56.74,57.02,57.35,56.55,-0.75,1.25,1.25,0.0,183.87,1303.06,0.65,6565.8,-7.91,-1
2019-08-01,77700,1181.9,53.95,57.85,57.99,53.59,-7.9,1.5,2.25,0.75,170.23,1511.98,-1.97,10380.0,2.96,1
2019-01-08,59200,1118.0,49.78,48.73,49.95,48.31,2.6,1.75,2.5,0.75,145.08,1160.55,-0.49,3971.0,-0.37,1
2020-05-07,82400,1223.3,23.55,24.09,26.74,22.94,-1.83,0.75,0.25,-0.5,173.6,1724.93,1.01,9979.8,9.05,0
2019-08-29,73300,1213.5,56.71,55.88,56.89,55.43,1.67,1.5,2.25,0.75,170.23,1495.82,2.25,9491.0,-2.45,0
2017-07-12,68900,1150.1,45.49,45.74,46.48,45.11,1.0,1.25,1.25,0.0,151.45,1092.86,1.62,2403.1,3.39,-1
2011-08-23,17050,1083.4,85.44,84.45,86.39,83.4,1.57,3.25,0.25,-3.0,78.94,346.09,5.21,10.9,0.0,2
2020-08-05,80700,1193.5,42.19,41.56,43.52,41.47,1.18,0.5,0.25,-0.25,173.84,2207.56,-0.1,11735.1,4.92,-1
2021-04-22,133000,1117.4,61.43,61.11,61.87,60.61,0.13,0.5,0.25,-0.25,200.03,3133.17,-2.31,51729.5,-3.88,1
2018-03-06,82400,1080.5,62.6,62.58,63.28,62.17,0.05,1.5,1.5,0.0,187.7,1396.47,1.5,10675.1,-5.78,2
2012-07-04,24050,1141.6,87.44,85.71,88.51,84.915,2.085,3.25,0.25,-3.0,74.69,387.99,0.13,6.5,0.93,-1
2011-06-02,27550,1076.4,100.4,99.79,100.93,98.46,0.11,3.0,0.25,-2.75,80.36,426.42,0.03,10.6,10.76,-1
2018-01-22,71100,1067.3,63.49,63.61,64.14,63.17,0.19,1.5,1.5,0.0,185.53,1382.41,0.76,10864.8,-6.3,-1
2017-10-26,78700,1128.3,52.64,52.19,52.86,51.91,0.88,1.25,1.25,0.0,182.32,1237.03,0.63,5887.6,2.68,-1
2013-11-28,35450,1060.9,92.28,92.19,92.36,92.08,-0.03,2.5,0.25,-2.25,84.98,510.13,0.19,1101.4,1.99,1
2011-04-21,37000,1083.7,112.29,111.37,112.48,111.0,0.75,3.0,0.25,-2.75,80.0,443.2,-0.05,1.2,6.14,2
2017-02-02,52800,1155.2,53.54,53.57,54.34,53.35,-0.63,1.25,0.75,-0.5,123.05,959.08,-0.11,1004.0,2.19,-1
2019-12-04,77700,1186.2,58.43,56.43,58.66,56.28,4.15,1.25,1.75,0.5,149.88,1691.45,1.55,7204.4,-1.2,-1
2015-12-30,30750,1167.7,36.6,37.36,37.4,36.4,-3.35,1.5,0.5,-1.0,78.93,673.08,-0.99,427.1,-1.1,-1
2015-12-01,31350,1157.7,41.85,41.73,42.23,41.17,0.48,1.5,0.25,-1.25,78.93,686.52,1.39,361.8,-4.28,-1
2014-01-29,37850,1079.2,97.36,97.17,97.75,96.32,-0.05,2.5,0.25,-2.25,84.98,525.14,-0.45,925.7,-0.75,1
2012-07-12,22250,1144.1,86.08,86.2,86.37,84.21,0.31,3.25,0.25,-3.0,74.69,353.69,-1.66,7.8,8.53,-1
2016-06-03,27600,1189.6,48.62,49.04,49.41,48.33,-1.12,1.5,0.5,-1.0,100.66,705.6,0.31,567.0,5.57,-1
2020-06-29,83600,1198.6,39.7,37.96,39.89,37.5,3.14,0.75,0.25,-0.5,173.6,1943.9,1.14,9185.4,0.67,-1
2020-12-17,119500,1092.2,48.36,47.85,48.59,47.81,1.13,0.5,0.25,-0.25,195.37,2778.14,0.17,22825.4,6.9,1
2020-02-27,92800,1216.8,47.09,48.63,48.78,45.88,-3.37,1.25,1.75,0.5,182.42,1668.65,-4.65,8818.6,0.21,-1
2011-12-15,22750,1158.5,93.87,94.89,95.99,93.31,-1.14,3.25,0.25,-3.0,72.25,350.04,-0.2,3.2,0.0,-1
2018-08-22,79800,1118.2,67.86,66.08,68.15,65.98,0.76,1.5,2.0,0.5,218.72,1354.53,0.46,6359.6,-1.89,1
2013-07-30,27100,1109.4,103.08,104.52,104.54,102.67,-1.41,2.5,0.25,-2.25,91.17,475.59,1.2,108.0,6.39,1
2019-08-05,75400,1194.8,54.69,55.38,55.61,54.22,-1.74,1.5,2.25,0.75,170.23,1423.52,-4.36,11816.8,8.07,-1
2017-11-29,82400,1088.3,57.3,57.73,58.3,56.75,-1.19,1.25,1.25,0.0,183.87,1265.01,-4.39,9837.9,-0.69,-1
2014-05-08,40650,1025.6,100.26,100.82,100.93,99.87,-0.51,2.5,0.25,-2.25,97.72,577.83,0.67,441.1,-1.22,-1
2014-03-03,38950,1066.2,104.92,103.0,105.22,102.95,2.27,2.5,0.25,-2.25,99.53,560.23,-0.64,662.2,21.6,1
2020-09-10,76600,1189.6,37.3,37.8,38.18,36.93,-1.97,0.5,0.25,-0.25,174.85,2137.78,-1.47,10339.7,1.13,-1
2016-07-26,32050,1136.9,42.92,43.07,43.39,42.36,-0.49,1.25,0.5,-0.75,107.01,774.92,3.82,654.4,0.06,-1
2012-04-19,28800,1136.6,102.27,102.73,103.21,101.67,-0.39,3.25,0.25,-3.0,72.52,415.03,-1.07,5.1,0.0,1
2018-12-19,60300,1129.9,47.2,45.93,48.0,45.93,2.08,1.75,2.25,0.5,145.08,1127.44,-4.24,3687.1,0.52,-1
2013-09-30,30250,1075.6,102.33,102.46,102.76,101.05,-0.52,2.5,0.25,-2.25,102.85,490.83,0.0,141.9,-1.38,-1
2016-10-06,42550,1113.8,50.44,49.65,50.63,49.33,1.22,1.25,0.5,-0.75,107.3,838.6,0.59,611.0,-0.14,-1
2011-03-15,28700,1129.8,97.18,101.86,101.87,96.71,-3.96,2.75,0.25,-2.5,85.64,421.79,-1.26,0.9,0.0,-1
2013-05-29,32000,1125.5,93.13,95.05,95.22,92.83,-1.98,2.75,0.25,-2.5,93.42,467.29,0.29,132.3,2.52,1
2012-02-06,26100,1118.9,96.91,97.74,97.75,96.38,-0.95,3.25,0.25,-3.0,73.73,421.87,-1.43,5.4,-4.22,-1
2019-05-24,67600,1191.2,58.63,58.21,59.1,57.5,1.24,1.75,2.5,0.75,148.47,1311.97,-0.82,7970.1,1.5,-1
2013-04-26,29450,1113.9,93.0,93.24,93.58,92.06,-0.68,2.75,0.25,-2.5,81.75,435.29,-1.07,136.9,-3.39,-1
2018-08-10,75100,1117.9,67.63,66.74,67.87,66.14,1.23,1.5,2.0,0.5,218.72,1354.8,-2.47,6152.3,-5.91,-1
2012-06-04,21550,1180.3,83.98,82.96,84.38,81.21,0.9,3.25,0.25,-3.0,74.69,352.69,-0.14,5.3,1.15,-2
2017-12-27,75100,1077.1,59.64,59.79,59.93,59.33,-0.55,1.5,1.5,0.0,185.53,1263.36,0.36,15416.6,-2.16,1
2017-01-25,51700,1163.6,52.75,52.95,53.47,52.56,-0.81,1.25,0.75,-0.5,121.57,956.06,1.45,894.4,0.07,1
2015-12-08,30200,1166.4,37.51,37.68,38.58,36.64,-0.37,1.5,0.25,-1.25,78.93,679.03,-0.85,410.7,4.16,-1
2016-11-14,39700,1164.4,43.32,43.2,43.81,42.2,-0.21,1.25,0.5,-0.75,110.76,832.08,-0.62,704.6,0.37,-1
2015-04-02,44800,1103.8,49.14,49.59,50.27,48.11,-1.9,1.75,0.25,-1.5,98.49,689.17,-0.29,252.6,2.58,-1
2019-09-24,83400,1193.1,57.29,58.44,58.49,56.69,-2.3,1.5,2.0,0.5,170.23,1551.99,-1.65,8513.9,-12.25,1
2015-08-20,33050,1185.1,41.14,40.58,41.48,40.21,0.83,1.5,0.25,-1.25,104.28,594.78,-3.81,234.7,3.83,1
2016-09-22,39400,1116.8,46.32,45.62,46.52,45.52,2.16,1.25,0.5,-0.75,109.03,813.51,0.35,595.6,-0.26,1
2010-12-23,23300,1155.5,91.51,90.61,91.63,90.33,1.14,2.5,0.25,-2.25,79.06,411.78,-0.32,0.3,0.0,0
2019-01-02,60600,1118.1,46.54,45.8,47.78,44.35,1.42,1.75,2.5,0.75,145.08,1165.3,0.88,3873.8,1.69,1
2017-04-13,49750,1145.2,53.18,52.85,53.39,52.82,0.13,1.25,1.0,-0.25,144.04,960.01,-0.68,1176.2,-3.0,1
2012-03-15,29250,1123.8,105.11,105.5,106.18,103.78,-0.3,3.25,0.25,-3.0,72.52,434.99,1.95,5.3,-0.93,-1
2016-06-17,29000,1170.1,47.98,45.99,48.29,45.83,3.83,1.5,0.5,-1.0,100.66,689.09,-0.82,743.9,-2.27,-1
2012-06-12,23550,1167.0,83.32,81.18,83.72,81.07,0.75,3.25,0.25,-3.0,74.69,373.74,2.2,5.7,2.33,1
2014-10-15,43400,1063.5,81.78,82.32,82.45,80.01,-0.07,2.25,0.25,-2.0,113.63,562.34,0.48,393.2,-0.99,1
2021-02-22,136500,1107.1,61.49,58.88,61.84,58.82,3.8,0.5,0.25,-0.25,195.37,3102.01,-3.77,54111.8,-5.78,1
2019-01-03,57700,1119.0,47.09,46.26,47.49,45.35,1.18,1.75,2.5,0.75,145.08,1096.03,-5.94,3780.1,-2.42,-1
2011-01-07,26100,1123.1,88.03,88.18,89.48,87.25,-0.4,2.5,0.25,-2.25,79.06,425.76,0.23,0.3,0.0,0
2011-08-09,20200,1073.5,79.3,81.1,83.05,75.71,-2.47,3.25,0.25,-3.0,78.94,346.69,4.64,10.0,28.08,-2
2018-08-30,82700,1108.8,70.25,69.71,70.5,69.55,1.06,1.5,2.0,0.5,218.72,1393.17,-0.94,6993.7,-0.5,-1
2010-11-26,24650,1144.4,83.76,84.21,84.53,82.78,-0.12,2.25,0.25,-2.0,80.1,396.03,-0.67,0.3,0.0,-1
2018-08-01,85600,1117.9,67.66,68.43,68.52,67.31,-1.6,1.5,2.0,0.5,218.72,1365.11,-0.17,7606.4,-1.59,-1
2012-11-30,24400,1084.7,88.91,87.66,88.99,87.47,0.95,2.75,0.25,-2.5,87.23,374.35,-0.13,12.6,0.96,-1
2016-01-21,26600,1211.6,29.53,28.35,30.25,27.87,11.22,1.5,0.5,-1.0,78.93,587.56,1.49,410.2,-1.05,-1
2010-07-21,23600,1211.8,76.56,77.85,78.57,76.2,-1.14,2.0,0.25,-1.75,90.74,351.13,-1.95,0.1,0.0,-1
2019-09-18,80200,1188.3,58.11,58.81,59.43,57.67,-2.07,1.5,2.25,0.75,170.23,1600.95,0.08,10164.7,-0.3,1
2010-08-06,22850,1168.2,80.7,82.12,82.67,80.04,-1.6,2.0,0.25,-1.75,90.74,351.75,-0.2,0.1,0.0,1
2018-12-05,68200,1109.8,52.89,52.59,54.44,52.16,-0.68,1.75,2.25,0.5,145.08,1206.09,-2.76,3771.6,-4.72,-1
2016-04-19,27450,1151.1,41.08,40.04,41.53,39.58,3.27,1.5,0.5,-1.0,93.22,665.61,-1.24,434.9,1.69,1
2011-09-20,21650,1122.3,86.89,85.84,87.46,85.11,1.39,3.25,0.25,-3.0,88.13,372.76,-1.25,6.1,11.9,1
2014-07-11,48950,1011.9,100.83,102.86,102.92,100.44,-2.04,2.5,0.25,-2.25,92.01,643.88,0.06,632.9,2.35,-1
2016-03-03,31950,1232.7,34.57,34.73,35.32,34.19,-0.26,1.5,0.5,-1.0,100.61,643.89,0.09,419.6,-1.36,1
2017-07-27,68400,1120.3,49.04,48.7,49.24,48.25,0.59,1.25,1.25,0.0,151.45,1097.27,-1.62,2691.9,5.18,1
2020-03-30,83700,1212.4,20.09,20.93,20.93,19.27,-6.6,1.25,0.25,-1.0,182.42,1545.31,3.8,6391.0,8.5,1
2014-08-21,45850,1020.9,93.96,93.49,94.45,92.5,-2.2,2.5,0.25,-2.25,111.07,639.11,0.39,517.9,0.22,1
2018-10-08,71200,1130.7,74.29,74.4,74.58,73.07,-0.07,1.5,2.25,0.75,227.06,1301.0,-1.13,6669.6,0.89,1
2018-03-09,83300,1068.4,62.04,60.27,62.18,60.14,3.19,1.5,1.5,0.0,187.7,1431.16,2.08,9217.0,-0.89,-1
2013-03-21,28050,1117.5,92.45,93.4,93.53,91.84,-0.55,2.75,0.25,-2.5,81.75,425.25,-1.56,70.8,9.86,-1
2017-06-15,60600,1125.6,44.46,44.69,44.81,44.22,-0.6,1.25,1.25,0.0,154.33,1070.76,-0.84,2442.5,-1.01,1
2018-06-12,88400,1073.5,66.36,66.05,66.7,65.87,0.39,1.5,1.75,0.25,197.78,1416.37,0.52,6558.2,-4.76,-1
2018-01-24,72400,1069.7,65.61,64.42,66.05,64.34,1.77,1.5,1.5,0.0,185.53,1360.68,-2.31,11452.3,5.04,1
2013-04-23,28850,1121.7,89.18,89.28,89.6,87.8,0.47,2.75,0.25,-2.5,81.75,430.21,2.1,143.5,12.62,-1
2017-10-30,79800,1130.0,54.15,54.16,54.46,53.75,0.46,1.25,1.25,0.0,182.32,1265.91,0.19,6124.3,-0.38,1
2020-08-21,74500,1186.3,42.34,42.75,42.96,41.46,-0.56,0.5,0.25,-0.25,173.84,2198.33,0.79,11529.2,-2.76,1
2018-06-28,83500,1117.9,73.45,72.27,74.03,72.2,0.95,1.5,2.0,0.5,197.78,1311.64,0.86,5883.5,-4.41,-1
2014-10-02,47100,1062.1,91.01,90.74,91.54,88.18,0.31,2.25,0.25,-2.0,113.63,619.66,-0.59,375.1,-2.01,1
2013-02-06,24500,1086.8,96.62,96.64,96.99,95.04,-0.02,2.75,0.25,-2.5,73.77,421.56,0.21,21.2,2.82,1
2018-02-28,76800,1071.0,61.64,62.79,63.44,61.36,-2.17,1.5,1.5,0.0,171.62,1362.02,-0.92,10333.9,-2.46,-1
2015-07-30,34500,1157.9,48.52,48.83,49.36,48.34,-0.55,1.5,0.25,-1.25,97.82,654.15,0.37,287.0,-0.47,-2
2012-05-22,23550,1166.7,91.66,92.64,93.01,91.39,-0.98,3.25,0.25,-3.0,80.23,370.98,-0.77,5.1,0.0,1
2014-04-30,40150,1031.7,99.74,100.76,100.76,99.35,-1.52,2.5,0.25,-2.25,91.69,575.97,0.52,445.6,-0.11,1
2016-07-08,31050,1156.6,45.41,45.19,45.97,44.77,0.6,1.25,0.5,-0.75,107.01,701.07,2.82,662.8,4.33,1
2014-04-28,40500,1038.9,100.84,100.49,101.52,100.33,0.24,2.5,0.25,-2.25,91.69,568.55,-0.64,441.9,-0.28,-1
2015-05-06,45300,1080.5,60.93,60.72,62.58,60.54,0.88,1.75,0.25,-1.5,100.95,687.45,-0.14,230.0,-2.46,-1
2012-05-08,26650,1138.9,97.01,97.96,98.12,95.52,-0.95,3.25,0.25,-3.0,80.23,394.36,-0.64,5.1,0.0,-1
2021-02-04,125000,1114.0,56.23,55.96,56.58,55.3,0.97,0.5,0.25,-0.25,195.37,3008.42,0.86,36982.1,-1.77,-1
