date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동,종가코스닥,시가코스닥,고가코스닥,저가코스닥,거래량코스닥,변동코스닥
2020-12-04,1,1,1,115000,3500,3.14,116000,119500,112500,8258814,958000000000.0,83700000000000.0,728002365,1098.1,46.26,45.64,46.68,45.61,1.36,0.5,0.25,-0.25,195.37,3575000,2793.03,2.83,18658.1,-3.99,"2,731.45","2,742.77","2,705.34",1.78B,1.31,913.76,909.99,914.27,908.24,2.17B,0.68
2020-12-07,1,1,1,118000,3000,2.61,118500,120000,116000,5191354,613000000000.0,85900000000000.0,728002365,1086.6,45.76,46.15,46.54,45.36,-1.08,0.5,0.25,-0.25,195.37,3645000,2806.61,0.49,19170.7,-1.08,"2,745.44","2,754.01","2,711.42",1.50B,0.51,926.88,914.15,927.35,910.36,2.24B,1.44
2020-12-08,0,-1,-1,115000,-3000,-2.54,118000,118000,114000,4536460,525000000000.0,83700000000000.0,728002365,1082.7,45.6,45.66,45.93,45.14,-0.35,0.5,0.25,-0.25,195.37,3585000,2816.27,0.34,18326.6,-4.4,"2,700.93","2,747.45","2,700.92",1.42B,-1.62,906.84,927.69,933.14,906.31,2.60B,-2.16
2020-12-09,1,1,1,120500,5500,4.78,116000,121000,115000,5490760,651000000000.0,87700000000000.0,728002365,1084.4,45.52,45.6,46.24,44.95,-0.18,0.5,0.25,-0.25,195.37,3695000,2734.77,-2.89,18546.0,1.2,"2,755.47","2,755.47","2,703.30",1.25B,2.02,913.81,908.05,917.21,904.45,2.70B,0.77
2020-12-10,0,-1,-1,116500,-4000,-3.32,117000,118500,115500,8205744,960000000000.0,84800000000000.0,728002365,1083.6,46.78,45.69,47.74,45.52,2.77,0.5,0.25,-0.25,195.37,3645000,2733.67,-0.04,18247.2,-1.61,"2,746.46","2,765.46","2,718.70",1.23B,-0.33,921.7,913.02,922.13,905.76,2.67B,0.86
2020-12-11,0,-1,-1,115500,-1000,-0.86,118000,118000,115000,3944552,458000000000.0,84100000000000.0,728002365,1086.2,46.57,46.97,47.29,46.34,-0.45,0.5,0.25,-0.25,195.37,3670000,2704.08,-1.08,18023.6,-1.23,"2,770.06","2,781.04","2,754.16",1.22B,0.86,928.44,925.3,929.23,923.39,1.91B,0.73
2020-12-14,1,1,1,117000,1500,1.3,116000,119000,115500,3066761,359000000000.0,85200000000000.0,728002365,1089.3,46.99,46.73,47.44,45.69,0.9,0.5,0.25,-0.25,195.37,3690000,2736.25,1.19,19273.8,0.51,"2,762.20","2,782.79","2,755.29",1.11B,-0.28,929.54,930.78,935.9,924.52,1.61B,0.12
2020-12-15,1,1,1,117500,500,0.43,118500,118500,115000,2755902,321000000000.0,85500000000000.0,728002365,1090.8,47.62,46.99,47.73,46.54,1.34,0.5,0.25,-0.25,195.37,3690000,2774.79,1.41,19434.9,0.84,"2,756.82","2,769.37","2,735.08",1.09B,-0.19,931.27,930.73,934.3,921.27,2.10B,0.19
2020-12-16,0,0,0,117500,0,0.0,119000,119500,117000,2213552,261000000000.0,85500000000000.0,728002365,1093.2,47.82,47.6,47.94,47.17,0.42,0.5,0.25,-0.25,195.37,3690000,2773.42,-0.05,21352.2,9.87,"2,771.79","2,781.08","2,761.50",1.17B,0.54,939.65,932.41,941.45,932.41,2.00B,0.9
2020-12-17,1,1,1,119500,2000,1.7,118500,119500,117000,3649945,432000000000.0,87000000000000.0,728002365,1092.2,48.36,47.85,48.59,47.81,1.13,0.5,0.25,-0.25,195.37,3665000,2778.14,0.17,22825.4,6.9,"2,770.43","2,772.71","2,742.25",1.02B,-0.05,944.04,938.88,948.43,938.88,2.65B,0.47
2020-12-18,0,-1,-1,118500,-1000,-0.84,118500,119000,117500,3010798,356000000000.0,86300000000000.0,728002365,1092.8,49.1,48.43,49.28,48.1,1.53,0.5,0.25,-0.25,195.37,3650000,2764.74,-0.48,23127.9,1.33,"2,772.18","2,782.15","2,762.80",1.06B,0.06,947.24,945.81,948.59,942.46,2.11B,0.34
2020-12-21,0,-1,-1,116000,-2500,-2.11,118000,118000,114500,3585805,415000000000.0,84400000000000.0,728002365,1097.9,47.74,48.54,48.61,46.18,-2.77,0.5,0.25,-0.25,195.37,3650000,2747.29,-0.63,22728.5,-3.18,"2,778.65","2,780.24","2,747.09",1.14B,0.23,953.58,948.64,954.34,940.98,1.93B,0.67
2020-12-22,0,-1,-1,112500,-3500,-3.02,115000,115500,112500,4270842,485000000000.0,81900000000000.0,728002365,1101.2,47.02,47.93,47.96,46.6,-1.51,0.5,0.25,-0.25,195.37,3615000,2743.97,-0.12,23823.2,4.82,"2,733.68","2,774.22","2,733.64",1.26B,-1.62,928.73,953.48,953.48,928.51,1.86B,-2.61
2020-12-23,1,1,1,116000,3500,3.11,113000,116000,112500,3173156,363000000000.0,84400000000000.0,728002365,1106.6,48.12,46.79,48.5,46.16,2.34,0.5,0.25,-0.25,195.37,3695000,2723.53,-0.74,23257.9,-2.37,"2,759.82","2,769.08","2,716.28",1.12B,0.96,923.17,932.25,938.91,918.44,1.92B,-0.6
2020-12-24,1,1,1,118000,2000,1.72,116000,118500,115500,3486636,410000000000.0,85900000000000.0,728002365,1108.9,48.23,48.09,48.62,47.56,0.23,0.5,0.25,-0.25,195.37,3890000,2750.24,0.98,23736.5,2.06,"2,806.86","2,812.16","2,762.60",1.03B,1.7,928.68,924.34,933.39,920.53,1.72B,0.6
2020-12-28,0,-1,-1,115500,-2500,-2.12,119000,119500,115000,4825132,567000000000.0,84100000000000.0,728002365,1103.7,47.62,48.23,48.96,47.5,-1.26,0.5,0.25,-0.25,195.37,3935000,2744.3,-0.22,27057.8,3.03,"2,808.60","2,834.59","2,799.56",1.01B,0.06,927,930.07,937.76,923.96,1.64B,-0.18
2020-12-29,1,1,1,116000,500,0.43,118000,118500,114000,4208916,488000000000.0,84400000000000.0,728002365,1098.2,48.0,47.72,48.35,47.68,0.8,0.5,0.25,-0.25,195.37,3915000,2738.05,-0.23,27376.0,1.18,"2,820.51","2,823.44","2,792.06",1.05B,0.42,957.41,928.58,957.48,928.58,1.51B,3.28
2020-12-30,1,1,1,118500,2500,2.16,116000,118500,114500,4195192,490000000000.0,86300000000000.0,728002365,1093.2,48.4,48.13,48.66,47.61,0.83,0.5,0.25,-0.25,195.37,4050000,2783.77,1.67,28868.7,5.45,"2,873.47","2,878.21","2,809.35",1.07B,1.88,968.42,957.38,971.04,955.38,1.64B,1.15
2021-01-04,1,1,2,126000,7500,6.33,124500,128000,120500,7995016,994000000000.0,91700000000000.0,728002365,1088.0,47.62,48.4,49.83,47.18,-1.85,0.5,0.25,-0.25,195.37,4150000,2783.21,-0.44,32022.6,-2.84,"2,944.45","2,946.54","2,869.11",1.03B,2.47,977.62,968.86,977.62,960.52,1.70B,0.95
2021-01-05,1,1,1,130500,4500,3.57,124500,132500,124000,7180224,921000000000.0,95000000000000.0,728002365,1083.1,49.93,47.38,50.2,47.24,4.85,0.5,0.25,-0.25,195.37,4195000,2837.17,1.94,33991.5,6.15,"2,990.57","2,990.57","2,921.84",1.52B,1.57,985.76,976.43,985.76,965.53,1.81B,0.83
2021-01-06,1,1,1,131000,500,0.38,132500,137000,130000,8525749,1130000000000.0,95400000000000.0,728002365,1086.1,50.63,49.82,50.94,49.48,1.4,0.5,0.25,-0.25,195.37,4110000,2827.96,-0.32,36793.2,8.24,"2,968.21","3,027.16","2,961.37",1.79B,-0.75,981.39,987.25,990.88,977.37,1.98B,-0.44
2021-01-07,1,1,1,134500,3500,2.67,132500,137500,131500,5981299,810000000000.0,97900000000000.0,728002365,1086.8,50.83,50.53,51.28,50.39,0.4,0.5,0.25,-0.25,195.37,4145000,2937.0,3.86,39460.2,7.25,"3,031.68","3,055.28","2,980.75",1.52B,2.14,988.86,983.28,993.91,982.27,2.26B,0.76
2021-01-08,1,1,1,138000,3500,2.6,136000,138000,132500,8713010,1180000000000.0,100000000000000.0,728002365,1087.7,52.24,50.93,52.75,50.81,2.77,0.5,0.25,-0.25,195.37,4440000,2936.47,-0.02,40599.3,2.89,"3,152.18","3,161.11","3,040.11",1.30B,3.97,987.79,990.7,995.22,978.12,2.56B,-0.11
2021-01-11,0,-1,-1,133000,-5000,-3.62,138000,140000,131000,11154671,1510000000000.0,96800000000000.0,728002365,1094.4,52.25,52.58,52.7,51.5,0.02,0.5,0.25,-0.25,195.37,4550000,2969.92,1.14,35544.3,-6.93,"3,148.45","3,266.23","3,096.19",1.71B,-0.12,976.63,988.38,993.2,953.36,2.20B,-1.13
2021-01-12,0,-1,-1,129000,-4000,-3.01,132000,133500,125500,8700877,1120000000000.0,93900000000000.0,728002365,1097.8,53.21,52.18,53.45,52.07,1.84,0.5,0.25,-0.25,195.37,4530000,2988.02,0.61,34076.1,-4.13,"3,125.95","3,154.79","3,047.56",1.39B,-0.71,973.72,977.14,982.46,956.72,1.74B,-0.3
2021-01-13,1,1,1,133000,4000,3.1,129000,133500,128500,6791044,891000000000.0,96800000000000.0,728002365,1099.9,52.91,53.31,53.93,52.58,-0.56,0.5,0.25,-0.25,195.37,4485000,2991.95,0.13,37382.2,9.7,"3,148.29","3,164.37","3,109.63",1.58B,0.71,979.13,974.14,982.66,972.1,1.64B,0.56
2021-01-14,0,-1,-1,130500,-2500,-1.88,132500,133000,129000,5380278,702000000000.0,95000000000000.0,728002365,1095.0,53.57,52.84,53.75,52.24,1.25,0.5,0.25,-0.25,195.37,4485000,3055.64,2.13,39175.7,4.8,"3,149.93","3,159.03","3,128.72",1.23B,0.05,980.29,979.1,980.29,973.63,1.74B,0.12
2021-01-15,0,-1,-1,127500,-3000,-2.3,133000,135000,127000,4838114,627000000000.0,92800000000000.0,728002365,1100.3,52.36,53.8,53.83,51.83,-2.26,0.5,0.25,-0.25,195.37,4400000,2992.77,-2.06,36845.8,-5.95,"3,085.90","3,189.90","3,085.90",1.33B,-2.03,964.44,981.72,982.31,963.09,1.84B,-1.62
2021-01-18,1,1,1,130000,2500,1.96,126000,131000,125000,5927419,758000000000.0,94600000000000.0,728002365,1097.9,52.36,52.2,52.61,51.83,0.31,0.5,0.25,-0.25,195.37,4250000,3043.045,0.65,36613.2,2.16,"3,013.93","3,079.90","3,003.89",1.47B,-2.33,944.67,963.18,967.05,940.11,2.04B,-2.05
2021-01-19,1,1,1,130500,500,0.38,131000,132000,128500,4513315,589000000000.0,95000000000000.0,728002365,1104.4,52.98,52.0,53.13,51.76,1.18,0.5,0.25,-0.25,195.37,4350000,3093.32,3.36,36002.9,-1.67,"3,092.66","3,107.00","3,011.32",1.35B,2.61,957.75,945.33,962.14,936.93,2.11B,1.38
2021-01-20,0,0,0,130500,0,0.0,134000,135000,130000,4913282,649000000000.0,95000000000000.0,728002365,1102.1,53.24,53.13,53.79,53.05,0.49,0.5,0.25,-0.25,195.37,4360000,3085.04,-0.27,35476.3,-1.46,"3,114.55","3,145.01","3,077.15",1.19B,0.71,977.66,959.52,978.88,959.52,2.44B,2.08
2021-01-21,1,1,1,131500,1000,0.77,131500,133000,130000,3067677,403000000000.0,95700000000000.0,728002365,1100.0,53.13,52.93,53.41,52.75,-0.21,0.5,0.25,-0.25,195.37,4405000,3132.17,1.53,30842.1,-13.06,"3,160.84","3,163.21","3,123.27",1.36B,1.49,981.4,979.82,984.98,975.62,2.00B,0.38
2021-01-22,0,-1,-1,128500,-3000,-2.28,131500,132000,128500,3927767,511000000000.0,93500000000000.0,728002365,1099.2,52.27,53.1,53.16,51.44,-1.62,0.5,0.25,-0.25,195.37,4340000,3074.4,-1.84,33000.5,7.0,"3,140.63","3,185.26","3,140.60",1.11B,-0.64,979.98,982.2,984.67,975.05,2.29B,-0.14
2021-01-25,1,1,2,135000,6500,5.06,130000,135000,129500,5061864,676000000000.0,98300000000000.0,728002365,1102.3,52.77,52.17,52.95,51.82,0.96,0.5,0.25,-0.25,195.37,4470000,3079.21,0.16,32252.3,0.03,"3,208.99","3,212.22","3,142.80",1.09B,2.18,999.3,981.05,999.64,981.05,1.85B,1.97
2021-01-26,0,-1,-1,129000,-6000,-4.44,134000,134000,128500,6270106,816000000000.0,93900000000000.0,728002365,1103.2,52.61,52.91,53.25,52.29,-0.3,0.5,0.25,-0.25,195.37,4335000,3031.77,-1.54,32502.1,0.77,"3,140.31","3,209.18","3,132.67",873.02M,-2.14,994,"1,000.00","1,007.52",989.03,2.65B,-0.53
2021-01-27,0,-1,-1,128500,-500,-0.39,129500,132000,127500,5068456,656000000000.0,93500000000000.0,728002365,1103.0,52.85,52.76,53.3,51.85,0.46,0.5,0.25,-0.25,195.37,4280000,2875.13,-5.17,30404.0,-6.46,"3,122.56","3,182.53","3,118.89",924.58M,-0.57,985.92,996.42,"1,000.75",984.37,2.86B,-0.81
2021-01-28,0,-1,-1,123000,-5500,-4.28,124000,125500,121500,6270829,775000000000.0,89500000000000.0,728002365,1104.0,52.34,52.65,53.58,52.04,-0.96,0.5,0.25,-0.25,195.37,4185000,2935.12,2.09,33374.8,9.77,"3,069.05","3,114.98","3,046.64",1.31B,-1.71,961.23,980.7,980.7,957.17,1.95B,-2.5
2021-01-29,0,-1,-1,122500,-500,-0.41,128500,128500,121500,7391307,922000000000.0,89200000000000.0,728002365,1114.6,52.2,52.15,53.25,51.93,-0.27,0.5,0.25,-0.25,195.37,4100000,2887.08,-1.64,34301.8,2.78,"2,976.21","3,100.22","2,962.70",995.07M,-3.03,928.73,963.58,970.95,918.68,2.19B,-3.38
2021-02-01,1,1,1,125000,2500,2.04,121000,126000,118000,5620305,690000000000.0,91000000000000.0,728002365,1117.2,53.55,51.99,53.74,51.64,2.59,0.5,0.25,-0.25,195.37,4150000,2999.99,3.91,33515.7,1.23,"3,056.53","3,056.87","2,947.24",969.26M,2.7,956.92,927.92,957.26,918.92,1.55B,3.04
2021-02-02,1,1,1,130000,5000,4.0,128500,132500,127000,4880067,634000000000.0,94600000000000.0,728002365,1118.0,54.76,53.48,55.26,53.45,2.26,0.5,0.25,-0.25,195.37,4220000,3047.33,1.58,35485.2,5.88,"3,096.81","3,138.95","3,065.56",887.31M,1.32,963.81,958.85,972.35,953.72,1.96B,0.72
2021-02-03,0,0,0,130000,0,0.0,131000,131500,128500,3693688,481000000000.0,94600000000000.0,728002365,1116.6,55.69,55.05,56.33,54.81,1.7,0.5,0.25,-0.25,195.37,4230000,2982.87,-2.12,37646.8,6.09,"3,129.68","3,142.26","3,091.85",901.79M,1.06,970.69,965.99,970.85,958.47,1.91B,0.71
2021-02-04,0,-1,-1,125000,-5000,-3.85,127500,128500,124000,4600618,578000000000.0,91000000000000.0,728002365,1114.0,56.23,55.96,56.58,55.3,0.97,0.5,0.25,-0.25,195.37,4125000,3008.42,0.86,36982.1,-1.77,"3,087.55","3,135.02","3,068.46",1.46B,-1.35,964.58,970.93,970.95,958.05,2.16B,-0.63
2021-02-05,1,1,1,127500,2500,2.0,126500,128000,124500,3497303,442000000000.0,92800000000000.0,728002365,1116.7,56.85,56.46,57.29,56.43,1.1,0.5,0.25,-0.25,195.37,4175000,2985.01,-0.78,38297.6,3.56,"3,120.63","3,124.62","3,081.78",1.19B,1.07,967.42,965.61,970.6,961.26,1.99B,0.29
2021-02-08,0,-1,-1,125000,-2500,-1.96,127500,128000,125000,2876471,363000000000.0,91000000000000.0,728002365,1124.0,57.97,57.06,58.14,57.0,1.97,0.5,0.25,-0.25,195.37,4150000,3078.48,3.13,46395.7,19.41,"3,091.24","3,128.54","3,085.59",1.28B,-0.94,960.78,966.94,968.03,956.93,2.13B,-0.69
2021-02-09,1,1,1,125500,500,0.4,127500,130000,125000,5177095,661000000000.0,91400000000000.0,728002365,1119.1,58.36,58.11,58.62,57.27,0.67,0.5,0.25,-0.25,195.37,4135000,3064.95,-0.44,46508.6,0.24,"3,084.67","3,129.66","3,084.67",2.15B,-0.21,957.85,961.31,966.22,957.69,3.20B,-0.3
2021-02-10,1,1,1,126000,500,0.4,125500,127000,124500,4262526,535000000000.0,91700000000000.0,728002365,1116.0,58.68,58.45,58.91,58.08,0.55,0.5,0.25,-0.25,195.37,4080000,3074.86,0.32,44836.0,-3.6,"3,100.58","3,111.88","3,064.25",2.15B,0.52,964.31,958.45,964.66,951.21,2.81B,0.67
2021-02-15,1,1,1,132000,6000,4.76,130000,132500,130000,5384526,707000000000.0,96100000000000.0,728002365,1110.1,60.09,60.36,60.95,59.96,-0.46,0.5,0.25,-0.25,195.37,4210000,3156.89,0.46,47936.3,-1.45,"3,147.00","3,156.56","3,108.70",1.60B,1.5,981.97,965.83,982.78,965.83,3.03B,1.83
2021-02-16,1,1,1,132500,500,0.38,132500,134000,130500,3218689,426000000000.0,96500000000000.0,728002365,1103.1,60.05,59.98,60.95,59.33,-0.07,0.5,0.25,-0.25,195.37,4245000,3238.92,0.59,49169.7,2.57,"3,163.25","3,180.94","3,145.84",1.94B,0.52,977.74,982.81,987.89,974.3,2.99B,-0.43
2021-02-17,0,-1,-1,130000,-2500,-1.89,131000,131000,128000,3621178,468000000000.0,94600000000000.0,728002365,1099.7,61.14,60.24,61.73,59.43,1.82,0.5,0.25,-0.25,195.37,4160000,3178.24,-1.87,52079.2,5.92,"3,133.73","3,162.95","3,115.48",1.78B,-0.93,979.77,977.93,979.9,970.55,5.07B,0.21
2021-02-18,0,-1,-1,126000,-4000,-3.08,128500,130000,125500,3792425,482000000000.0,91700000000000.0,728002365,1107.7,60.52,61.68,62.26,59.79,-1.01,0.5,0.25,-0.25,195.37,4105000,3146.79,-0.99,51582.2,-0.95,"3,086.66","3,140.40","3,086.66",1.86B,-1.5,967.42,980.01,981.83,967.42,4.41B,-1.26
2021-02-19,1,1,2,133000,7000,5.56,129000,133000,128500,6986526,915000000000.0,96800000000000.0,728002365,1105.7,59.24,60.2,60.29,58.59,-2.12,0.5,0.25,-0.25,195.37,4130000,3223.46,2.44,55906.6,8.38,"3,107.62","3,109.67","3,040.28",3.46B,0.68,965.11,967.65,968.92,944.74,4.39B,-0.24
2021-02-22,1,1,1,136500,3500,2.63,136000,139500,135000,7961516,1090000000000.0,99400000000000.0,728002365,1107.1,61.49,58.88,61.84,58.82,3.8,0.5,0.25,-0.25,195.37,4110000,3102.01,-3.77,54111.8,-5.78,"3,079.75","3,142.48","3,079.16",1.83B,-0.9,954.29,965.55,969.96,953.48,2.73B,-1.12
2021-02-23,1,1,1,138500,2000,1.47,133500,140000,131500,6400037,874000000000.0,101000000000000.0,728002365,1106.5,61.67,62.16,63.0,60.67,0.29,0.5,0.25,-0.25,195.37,4100000,3083.88,-0.58,48911.2,-9.61,"3,070.09","3,094.29","3,035.46",2.36B,-0.31,936.6,952.23,952.23,934.35,3.39B,-1.85
2021-02-24,0,-1,-1,136000,-2500,-1.81,137500,143500,134000,9074809,1260000000000.0,99000000000000.0,728002365,1110.8,63.22,61.29,63.51,60.97,2.51,0.5,0.25,-0.25,195.37,4100000,3183.74,3.24,49697.5,1.61,"2,994.98","3,092.05","2,993.46",1.56B,-2.45,906.31,936.8,944.71,906.31,3.62B,-3.23
2021-02-25,1,1,2,148500,12500,9.19,141000,149500,140000,9936495,1440000000000.0,108000000000000.0,728002365,1110.2,63.53,63.39,63.81,62.65,0.49,0.5,0.25,-0.25,195.37,4265000,2999.16,-5.8,46928.5,-5.57,"3,099.69","3,099.80","3,026.47",1.28B,3.5,936.21,910.15,936.94,910.15,2.45B,3.3
2021-02-26,0,-1,-1,141500,-7000,-4.71,143500,145000,138000,10843268,1540000000000.0,103000000000000.0,728002365,1108.4,61.5,63.46,63.57,61.34,-3.2,0.5,0.25,-0.25,195.37,4125000,3067.62,2.28,46345.6,-1.24,"3,012.95","3,089.49","2,988.28",1.36B,-2.8,913.94,930.54,930.54,904.18,2.64B,-2.38
2021-03-02,1,1,1,144500,3000,2.12,149000,150500,141000,9376523,1370000000000.0,105000000000000.0,728002365,1121.8,59.75,60.23,61.21,59.38,-1.47,0.5,0.25,-0.25,195.37,4180000,3070.94,-3.1,48424.2,-2.36,"3,043.87","3,096.50","3,020.74",1.75B,1.03,923.17,919.17,936.61,914.49,2.96B,1.01
